avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,tenure,status
140,marketing,0,0.833,4,0,medium,0.866,8,Employed
252,support,0,0.69,4,0,medium,0.987,2,Employed
104,engineering,0,0.451,6,0,low,1,6,Employed
236,product,0,0.723,3,0,medium,0.746,4,Employed
226,"",0,0.918,4,0,medium,0.749,3,Employed
153,marketing,0,0.942,3,0,high,0.978,4,Employed
283,IT,0,0.99,6,0,low,0.155,5,Left
181,support,0,0.547,4,0,low,0.59,3,Employed
202,support,0,0.73,3,0,low,0.643,3,Employed
224,support,0,0.892,3,0,low,0.613,3,Employed
199,engineering,0,0.483,3,0,medium,1,10,Employed
301,finance,0,0.924,6,0,low,0.178,4,Left
219,engineering,0,0.338,2,0,low,0.46,2,Employed
172,engineering,1,0.863,6,0,medium,0.256,6,Employed
137,marketing,1,1,3,0,low,0.988,4,Employed
174,finance,0,0.598,3,0,medium,0.641,2,Employed
166,product,0,0.751,4,0,medium,0.95,3,Employed
153,finance,0,0.499,2,0,low,0.438,3,Left
268,sales,0,0.73,3,0,medium,0.842,2,Left
134,sales,0,0.642,5,0,medium,0.771,2,Employed
174,sales,0,0.689,5,0,medium,0.73,3,Employed
181,sales,1,0.489,4,0,low,0.637,3,Employed
168,management,0,0.68,4,0,medium,0.595,4,Employed
167,"",0,0.668,2,0,low,0.65,2,Employed
217,sales,0,0.73,4,0,low,0.887,3,Employed
219,engineering,0,0.84,4,0,medium,0.94,3,Employed
197,support,1,0.73,3,0,medium,0.713,3,Employed
258,support,0,0.855,5,0,low,0.89,5,Left
187,admin,0,0.73,4,0,low,0.635,2,Employed
225,engineering,0,0.715,4,0,low,0.657,2,Employed
255,finance,0,0.621,2,0,low,0.899,4,Employed
129,marketing,0,0.449,2,0,low,0.384,3,Left
274,sales,1,0.825,5,0,low,0.655,2,Employed
121,sales,1,0.579,5,0,low,0.246,3,Employed
156,finance,0,0.445,2,0,high,0.392,3,Left
155,sales,0,0.77,3,0,low,1,2,Employed
132,support,0,0.73,3,0,medium,0.738,2,Employed
266,engineering,0,0.63,3,0,high,0.753,2,Employed
158,product,1,0.42,5,0,medium,0.993,4,Employed
160,support,0,0.596,2,0,low,0.378,3,Left
132,engineering,0,0.483,2,0,low,0.432,3,Left
244,product,0,0.73,3,0,low,0.753,2,Employed
157,product,0,0.673,5,0,low,0.683,2,Employed
162,sales,0,0.847,3,0,medium,0.89,3,Employed
223,support,0,0.73,4,0,low,0.932,3,Employed
187,sales,0,0.638,5,0,low,0.918,3,Employed
123,IT,0,0.925,5,0,low,0.863,5,Employed
208,sales,0,0.524,4,0,high,0.569,5,Employed
255,support,0,0.512,5,0,medium,0.632,3,Employed
209,"",0,0.617,3,0,medium,0.254,5,Employed
233,sales,0,0.554,4,0,low,0.933,3,Employed
189,sales,0,0.82,4,0,medium,0.557,3,Employed
241,marketing,0,0.641,3,0,medium,0.621,3,Employed
161,engineering,0,0.977,3,0,low,0.846,3,Employed
157,engineering,0,0.584,4,0,low,0.534,2,Employed
146,sales,0,0.559,2,0,low,0.435,3,Left
274,admin,0,0.81,4,0,high,0.873,3,Employed
163,sales,0,0.754,4,1,medium,0.484,4,Employed
181,sales,0,0.82,4,0,low,0.98,3,Employed
116,engineering,1,0.668,5,0,high,0.339,5,Employed
203,engineering,0,0.629,4,0,low,0.198,4,Employed
225,procurement,0,0.934,4,1,medium,0.948,2,Employed
259,sales,0,1,4,0,low,0.774,5,Left
143,engineering,0,0.791,4,0,medium,0.836,2,Employed
124,temp,0,0.73,1,0,medium,0.669,3,Employed
135,sales,0,0.772,3,0,medium,0.831,7,Employed
148,engineering,0,0.589,2,0,medium,0.444,3,Left
194,sales,0,0.432,2,0,medium,0.61,2,Employed
142,sales,0,0.536,3,0,medium,0.575,2,Employed
159,sales,0,0.491,2,0,low,0.427,3,Left
271,engineering,1,0.964,3,0,medium,0.571,3,Employed
127,engineering,0,0.454,2,0,low,0.375,3,Left
143,admin,0,0.73,3,0,low,0.74,3,Employed
163,procurement,0,0.8,5,0,low,0.182,6,Employed
168,support,0,0.748,2,0,low,0.87,3,Employed
259,product,0,1,5,0,low,0.8,6,Left
233,IT,0,0.959,4,0,medium,0.999,6,Employed
233,support,0,0.93,2,0,low,0.928,3,Employed
276,support,0,0.768,5,0,low,0.8,4,Left
259,support,0,0.945,6,0,low,0.112,4,Left
294,"",0,0.626,3,0,low,0.787,4,Left
185,support,0,0.51,3,0,low,0.657,3,Employed
155,product,0,0.815,4,0,low,0.31,5,Employed
200,information_technology,0,0.62,3,0,medium,0.995,2,Employed
246,sales,0,0.911,4,0,low,0.774,5,Left
157,IT,0,0.868,3,0,low,0.496,3,Employed
269,sales,1,0.83,3,0,medium,0.774,3,Employed
177,sales,1,0.736,5,0,medium,0.639,2,Employed
140,support,0,0.461,2,0,medium,0.432,3,Left
273,product,0,0.747,4,0,low,1,2,Employed
163,marketing,0,0.81,5,0,medium,0.859,3,Employed
149,engineering,0,0.438,2,0,medium,0.36,3,Left
157,product,0,0.434,2,0,medium,0.499,3,Left
286,sales,0,0.8,2,0,medium,0.511,6,Employed
214,engineering,1,0.73,4,0,low,0.517,3,Employed
146,sales,1,0.586,4,0,low,0.634,4,Employed
155,product,1,0.747,3,0,low,0.66,4,Employed
229,sales,0,0.91,3,0,low,0.943,3,Employed
169,support,0,0.683,3,0,high,1,3,Employed
217,support,0,0.991,5,0,medium,0.717,6,Left
129,support,0,0.891,4,0,medium,1,5,Employed
63,temp,0,0.73,1,0,medium,0.669,3,Left
304,sales,0,0.917,6,0,low,0.138,4,Left
214,engineering,0,0.68,4,0,medium,0.482,3,Employed
219,engineering,0,0.791,5,0,low,0.126,4,Employed
143,engineering,0,0.73,2,0,medium,0.45,3,Left
181,"",0,0.73,3,0,low,0.844,3,Employed
278,management,0,0.482,4,0,medium,0.838,3,Employed
234,marketing,1,0.729,3,0,medium,0.482,2,Employed
163,engineering,0,0.611,4,0,low,0.642,3,Employed
109,IT,0,0.646,5,0,high,0.854,2,Employed
139,product,0,0.871,4,0,high,0.979,2,Employed
154,engineering,0,0.859,5,0,medium,0.731,2,Employed
159,finance,0,0.961,3,0,medium,0.735,2,Employed
148,support,0,0.51,2,0,low,0.364,3,Left
199,sales,0,0.816,5,0,medium,0.727,4,Employed
167,marketing,0,0.631,5,0,medium,0.174,7,Employed
236,"",0,0.955,5,0,low,0.87,5,Left
184,IT,0,0.858,5,0,low,0.774,3,Employed
244,sales,0,0.653,4,0,low,0.794,2,Employed
130,marketing,0,0.485,2,0,low,0.447,3,Left
151,product,0,0.73,5,0,medium,0.996,3,Employed
111,sales,0,0.569,6,0,low,0.854,6,Employed
245,product,0,0.872,5,0,low,0.829,5,Left
267,sales,0,0.862,4,0,medium,0.86,5,Left
287,finance,0,0.871,6,0,medium,0.7,4,Left
228,IT,0,0.811,4,0,high,0.953,4,Employed
219,engineering,1,0.856,2,0,medium,0.66,2,Employed
158,finance,0,0.844,3,0,medium,0.662,3,Employed
229,product,0,0.831,4,0,medium,0.186,4,Employed
147,sales,0,0.517,4,0,low,0.633,10,Employed
212,sales,0,0.623,3,0,high,0.836,3,Employed
208,finance,0,0.7,4,0,low,0.476,5,Employed
259,engineering,0,0.73,5,0,medium,0.689,3,Employed
141,engineering,1,0.452,2,0,low,0.48,3,Left
239,engineering,0,0.63,5,0,low,0.78,4,Employed
157,support,0,0.676,5,0,low,0.581,4,Employed
271,support,0,0.842,5,0,low,0.9,5,Left
207,engineering,1,1,4,0,medium,0.754,2,Employed
141,engineering,0,0.472,2,0,medium,0.325,3,Left
270,sales,0,0.783,4,0,low,0.844,5,Left
259,sales,0,0.612,5,0,low,0.757,3,Employed
233,marketing,0,0.73,4,0,high,0.8,2,Employed
269,engineering,0,0.737,5,0,low,0.663,3,Employed
168,sales,1,0.62,6,0,high,1,5,Employed
154,support,0,0.65,2,1,medium,0.41,3,Left
184,sales,0,0.579,2,0,medium,0.645,3,Employed
140,sales,0,0.519,2,0,medium,0.424,3,Left
192,engineering,0,0.547,4,0,low,0.623,3,Employed
121,engineering,1,0.773,4,0,low,0.489,5,Employed
168,engineering,0,0.54,3,0,medium,0.749,2,Employed
127,sales,0,0.598,4,0,low,0.143,8,Employed
183,IT,0,0.538,4,0,low,0.521,3,Employed
259,support,0,0.814,5,0,low,0.883,5,Left
144,product,1,0.472,2,0,low,0.38,3,Left
258,IT,1,0.828,3,0,low,0.612,3,Employed
158,engineering,0,0.531,2,0,low,0.47,3,Left
121,"",0,0.55,2,0,low,0.47,5,Employed
210,engineering,1,0.956,4,0,low,0.554,3,Employed
242,sales,0,0.87,3,0,low,0.881,6,Employed
273,product,0,0.79,4,0,low,0.728,4,Employed
256,support,0,0.912,5,0,low,0.78,5,Left
273,management,0,0.728,7,0,low,0.167,4,Left
145,sales,0,0.532,2,0,medium,0.379,3,Left
243,engineering,0,0.59,3,0,medium,0.36,2,Employed
192,finance,0,0.547,3,0,medium,0.65,3,Employed
138,sales,0,0.42,4,0,low,0.292,4,Employed
138,sales,1,0.73,4,0,high,0.14,3,Employed
258,"",0,0.772,4,0,medium,0.915,2,Employed
260,sales,0,0.897,4,0,medium,0.567,2,Employed
137,sales,0,0.649,4,0,medium,0.925,3,Employed
280,engineering,0,0.817,4,0,high,0.179,6,Employed
217,support,0,0.879,4,0,medium,0.774,6,Left
253,management,0,0.75,3,0,high,0.78,3,Employed
206,engineering,0,0.835,6,0,medium,0.595,6,Employed
191,marketing,0,0.73,4,0,medium,0.38,2,Employed
162,IT,0,0.775,3,0,high,0.6,2,Employed
182,sales,0,0.73,3,0,low,0.6,2,Employed
223,sales,0,0.595,5,0,low,0.857,3,Employed
292,sales,0,0.765,6,0,medium,0.149,4,Left
168,engineering,0,0.73,4,0,low,0.714,3,Employed
215,sales,0,0.592,4,0,low,0.592,2,Employed
193,engineering,0,0.84,5,0,high,0.917,4,Employed
178,engineering,1,0.743,3,0,low,0.192,3,Employed
143,support,0,0.776,5,0,medium,0.538,5,Employed
236,engineering,0,0.979,3,0,medium,0.173,3,Employed
191,engineering,0,0.881,3,0,low,0.712,4,Employed
212,engineering,0,0.599,2,0,medium,0.815,2,Employed
255,IT,0,0.977,3,0,low,0.952,3,Employed
259,engineering,0,0.877,6,0,medium,0.79,4,Left
272,sales,0,0.799,5,0,low,0.28,2,Employed
192,marketing,1,0.76,3,0,low,0.616,3,Employed
151,sales,0,0.515,2,0,low,0.365,3,Left
181,sales,0,0.58,4,0,medium,0.83,2,Employed
167,"",0,0.73,3,0,low,0.928,3,Employed
239,sales,0,0.86,5,0,low,0.88,5,Left
277,engineering,0,0.978,6,0,low,0.146,5,Left
212,sales,0,0.61,6,0,medium,0.896,2,Employed
191,IT,0,0.624,3,0,high,0.537,3,Employed
168,support,0,0.525,4,0,low,0.56,8,Employed
160,product,0,0.491,3,0,medium,0.521,3,Employed
244,engineering,0,0.687,5,0,low,0.88,2,Employed
277,IT,0,0.959,2,0,medium,0.771,3,Left
239,sales,1,0.878,2,0,medium,1,6,Employed
114,support,0,0.846,6,0,high,0.736,4,Employed
183,marketing,0,0.577,4,0,low,1,3,Employed
137,"",0,0.572,3,0,medium,0.712,3,Employed
230,engineering,0,0.516,4,0,medium,0.71,3,Employed
260,engineering,0,0.885,6,0,medium,0.46,3,Employed
100,sales,0,0.676,6,0,medium,0.281,4,Employed
243,engineering,0,0.711,5,0,low,0.83,2,Employed
222,product,0,0.939,5,0,low,0.815,6,Left
128,engineering,0,0.496,2,0,medium,0.447,3,Left
235,engineering,0,0.658,3,0,low,0.837,10,Employed
273,support,0,0.528,2,0,low,0.946,3,Employed
142,engineering,0,0.839,4,0,high,0.982,10,Employed
157,sales,0,0.73,2,0,low,0.437,3,Left
244,support,0,0.93,7,0,low,0.116,4,Left
226,sales,0,0.86,4,0,medium,0.791,5,Left
134,engineering,0,0.412,2,0,medium,0.436,3,Left
179,"",0,0.589,5,0,low,0.412,5,Employed
235,sales,0,0.761,4,0,medium,0.921,6,Employed
129,sales,0,0.554,2,0,low,0.453,3,Left
142,sales,0,0.875,3,0,medium,0.962,4,Employed
164,support,0,0.549,3,0,low,0.695,6,Employed
243,sales,0,0.643,3,0,low,0.76,3,Employed
156,support,0,0.64,5,0,medium,0.664,2,Employed
233,sales,0,0.83,6,0,low,0.85,6,Employed
218,marketing,0,0.562,4,0,medium,0.286,5,Employed
229,management,0,1,5,0,low,0.731,5,Left
262,engineering,0,0.961,5,0,low,0.854,5,Left
164,sales,0,0.517,3,0,medium,0.716,7,Employed
142,sales,0,0.73,2,0,low,0.439,3,Left
258,sales,0,1,2,0,medium,0.957,3,Employed
156,support,0,0.815,4,0,low,0.735,2,Employed
141,sales,0,0.716,4,0,low,0.299,2,Left
147,product,0,0.569,2,0,medium,0.42,3,Left
194,sales,1,0.719,5,0,medium,0.923,4,Employed
130,sales,0,0.524,2,0,low,0.41,3,Left
297,"",0,0.861,6,0,medium,0.64,4,Left
218,finance,1,0.71,3,0,medium,0.951,3,Employed
271,sales,0,0.858,5,0,low,0.146,4,Left
214,management,0,0.518,4,1,medium,0.763,3,Employed
243,sales,1,0.929,3,0,medium,0.656,3,Employed
135,support,0,0.454,2,0,low,0.368,3,Left
139,engineering,0,0.432,2,0,low,0.455,3,Left
230,product,0,0.634,3,0,low,0.738,2,Employed
196,procurement,0,0.671,3,0,low,0.54,3,Employed
255,support,0,0.979,5,0,medium,0.949,4,Employed
185,support,0,0.59,5,0,low,1,2,Employed
155,sales,0,0.593,3,0,low,0.532,3,Employed
190,sales,0,0.63,3,0,medium,0.614,10,Employed
218,management,0,0.753,3,0,medium,0.461,4,Left
179,sales,0,0.865,3,0,medium,0.925,2,Employed
251,engineering,0,0.995,4,0,low,0.975,6,Left
157,engineering,0,0.954,3,0,medium,0.858,2,Employed
169,IT,0,0.882,4,0,medium,0.613,6,Employed
229,marketing,0,0.73,3,0,low,0.638,3,Employed
228,support,0,0.824,4,0,low,0.83,5,Left
260,sales,0,0.88,4,0,low,0.923,3,Employed
148,IT,0,0.826,3,0,low,0.78,3,Employed
158,engineering,0,0.477,2,0,low,0.46,3,Left
214,management,0,0.522,4,1,medium,0.695,3,Employed
270,sales,0,0.962,2,0,low,0.928,4,Employed
200,IT,1,0.778,4,0,medium,0.615,3,Employed
129,support,0,0.49,2,0,low,0.381,3,Left
269,sales,1,0.994,3,0,medium,0.658,3,Employed
275,IT,0,0.579,3,0,high,0.582,2,Employed
238,sales,1,0.73,2,0,low,0.945,2,Employed
217,marketing,1,0.935,6,0,medium,0.2,6,Employed
135,management,0,0.92,5,0,medium,0.722,3,Employed
247,management,0,0.922,4,0,medium,0.956,2,Employed
140,sales,0,0.45,4,0,low,0.991,3,Employed
208,management,0,0.564,4,1,high,0.941,7,Employed
187,sales,0,0.865,3,0,low,0.978,2,Employed
148,product,0,0.978,5,0,low,0.992,3,Employed
233,support,1,0.775,4,0,low,0.813,4,Left
217,management,0,0.68,5,0,high,0.852,3,Employed
193,sales,0,0.879,4,0,medium,0.71,3,Employed
164,sales,0,0.564,2,0,low,0.44,2,Employed
225,support,0,0.714,4,0,low,0.161,5,Employed
183,finance,1,0.883,5,0,medium,0.769,3,Employed
202,marketing,0,0.583,5,0,medium,0.54,2,Employed
231,engineering,0,0.874,4,0,low,0.594,3,Employed
131,information_technology,0,0.73,2,0,high,0.443,3,Left
173,management,0,0.845,4,0,medium,0.653,3,Employed
208,sales,0,0.87,3,0,low,0.286,5,Employed
199,engineering,0,0.567,3,0,medium,0.439,4,Left
240,engineering,0,0.897,4,0,low,0.829,3,Employed
209,engineering,0,0.666,6,0,low,0.114,5,Employed
211,support,0,0.73,5,0,medium,1,2,Employed
250,information_technology,0,0.725,5,1,medium,0.491,2,Employed
232,sales,0,0.531,4,0,medium,0.819,3,Employed
193,engineering,0,0.559,5,0,low,0.648,3,Employed
256,sales,1,0.73,3,0,low,0.553,3,Employed
161,sales,0,0.73,4,0,medium,0.572,3,Employed
213,support,0,0.633,4,0,medium,0.815,3,Employed
190,product,0,0.95,4,0,medium,0.84,2,Employed
159,finance,0,0.953,3,0,medium,0.678,2,Employed
96,marketing,0,0.643,5,0,medium,0.812,4,Employed
132,engineering,0,0.57,2,0,low,0.48,3,Left
157,marketing,0,0.468,3,0,medium,1,3,Employed
128,engineering,0,0.428,2,0,medium,0.466,3,Left
243,engineering,0,0.73,4,0,low,0.799,2,Employed
228,sales,0,0.73,5,0,medium,0.891,3,Employed
222,sales,0,0.828,3,0,low,0.837,2,Left
223,sales,0,0.96,5,0,medium,0.921,3,Employed
134,engineering,0,0.549,2,0,medium,0.47,3,Left
186,engineering,0,0.593,5,0,low,0.735,4,Employed
226,sales,0,0.55,5,0,medium,0.161,3,Employed
254,marketing,0,0.863,4,0,low,0.776,5,Left
206,sales,1,0.73,4,0,high,0.516,2,Employed
178,engineering,0,0.644,5,0,medium,1,3,Employed
183,sales,0,0.85,4,0,medium,0.981,3,Employed
154,marketing,1,0.558,2,0,medium,0.44,3,Left
163,sales,0,1,4,0,medium,0.77,3,Employed
160,sales,0,0.526,3,0,low,0.687,3,Employed
170,engineering,0,0.529,5,0,high,0.65,4,Employed
167,marketing,0,0.944,3,0,medium,0.895,3,Employed
240,sales,0,0.666,5,0,medium,0.93,7,Employed
263,support,0,0.798,4,0,medium,0.96,3,Employed
219,sales,0,0.713,5,0,medium,0.29,4,Employed
186,marketing,0,1,3,1,medium,0.591,3,Employed
184,sales,0,0.769,3,0,medium,0.938,4,Employed
201,IT,0,0.899,4,0,low,0.64,3,Employed
271,support,0,0.74,4,0,medium,0.51,3,Employed
104,sales,0,0.731,3,0,low,0.949,5,Employed
154,engineering,0,0.882,5,0,medium,0.942,2,Employed
305,product,0,0.838,7,0,low,0.73,4,Left
223,product,1,0.73,4,0,low,1,2,Employed
121,support,0,0.53,3,0,low,0.5,4,Employed
258,sales,0,0.982,4,0,medium,0.488,3,Employed
141,IT,0,1,4,0,low,0.452,2,Employed
159,engineering,0,0.468,4,0,medium,0.48,4,Employed
233,IT,1,0.73,3,0,low,0.787,3,Employed
193,engineering,0,0.855,5,0,medium,0.857,5,Employed
151,engineering,0,0.536,2,0,medium,0.513,3,Left
246,"",0,0.726,3,0,low,0.765,3,Employed
208,management,1,1,5,0,medium,0.734,8,Employed
243,sales,0,0.664,3,0,medium,0.728,2,Employed
169,engineering,1,0.54,3,0,high,0.53,2,Employed
252,engineering,0,1,4,0,medium,0.77,5,Left
271,sales,0,0.73,4,0,medium,0.641,2,Employed
167,finance,0,0.685,3,0,medium,0.676,3,Employed
192,support,0,0.448,4,0,low,0.525,2,Employed
148,engineering,0,0.457,2,0,medium,0.399,3,Left
177,sales,0,0.883,3,0,medium,0.699,3,Employed
219,IT,0,0.394,5,0,medium,0.51,4,Employed
151,information_technology,0,0.965,5,0,medium,0.83,3,Employed
249,product,0,0.791,5,0,medium,0.722,5,Left
193,management,0,0.965,3,1,high,0.265,10,Employed
215,sales,0,0.79,3,0,high,0.672,6,Employed
132,finance,0,0.73,2,0,low,0.416,3,Left
217,sales,0,0.675,3,0,medium,0.754,2,Employed
266,sales,1,0.521,3,0,medium,0.966,3,Employed
99,IT,1,0.86,3,0,medium,0.198,5,Employed
217,sales,0,0.63,5,0,low,0.885,3,Employed
225,marketing,0,0.465,4,0,medium,0.915,3,Employed
249,product,0,0.86,5,0,medium,0.696,5,Left
147,marketing,0,0.849,4,0,low,0.178,4,Employed
270,sales,1,0.652,4,0,medium,0.926,3,Employed
133,sales,0,1,3,0,low,0.787,4,Employed
248,IT,0,0.73,4,0,low,0.56,3,Employed
109,sales,0,0.374,2,0,low,0.652,6,Employed
131,support,1,0.599,2,0,medium,0.449,3,Left
284,sales,0,0.966,6,0,low,0.71,4,Left
228,IT,0,0.946,3,0,low,1,4,Employed
217,engineering,0,0.847,5,0,low,0.94,5,Left
137,support,0,0.488,2,0,medium,0.485,3,Left
130,temp,0,0.73,1,0,medium,0.669,3,Employed
200,engineering,1,0.449,4,0,low,0.75,2,Employed
232,engineering,0,0.94,5,0,medium,0.766,6,Left
106,engineering,0,0.795,4,0,low,0.857,2,Employed
218,engineering,0,0.438,6,0,medium,0.511,3,Employed
274,sales,0,0.715,2,0,high,0.171,10,Employed
165,procurement,0,0.419,5,0,medium,0.635,3,Employed
160,sales,1,0.523,2,1,low,0.498,3,Left
186,marketing,0,0.871,3,0,low,0.98,2,Employed
192,sales,0,0.582,7,0,low,0.247,3,Left
148,sales,0,0.445,2,0,low,0.449,3,Left
192,engineering,0,1,4,0,high,0.744,4,Employed
279,engineering,0,0.976,6,0,low,0.111,4,Left
247,support,0,0.886,4,0,medium,0.73,5,Left
201,management,0,0.964,3,0,medium,0.568,3,Employed
270,finance,0,0.75,5,0,medium,0.548,3,Employed
199,marketing,0,0.589,4,0,low,0.846,2,Employed
291,finance,0,0.77,7,0,low,0.124,4,Left
274,sales,1,0.73,5,0,medium,0.443,2,Employed
152,IT,0,0.433,2,0,low,0.352,3,Left
159,sales,0,0.949,3,0,low,0.822,3,Employed
244,engineering,0,0.772,3,0,medium,0.769,2,Employed
203,"",0,0.73,3,0,medium,1,3,Employed
247,sales,0,0.978,7,0,medium,0.68,4,Left
142,support,0,0.726,4,0,medium,0.661,3,Employed
212,IT,0,0.885,3,0,low,0.564,2,Employed
222,information_technology,0,0.574,4,0,medium,0.92,2,Employed
246,support,0,0.852,4,0,low,0.911,3,Employed
140,product,0,0.541,4,0,medium,0.91,3,Employed
209,sales,0,0.73,4,1,medium,0.814,3,Employed
100,engineering,0,0.453,2,0,medium,0.671,6,Employed
276,engineering,0,0.887,6,0,low,0.5,4,Left
259,support,0,0.747,3,0,medium,0.685,3,Employed
162,support,0,0.543,5,0,low,0.25,2,Employed
181,engineering,0,0.736,3,0,medium,0.637,2,Employed
233,sales,0,0.653,4,0,medium,0.823,2,Employed
274,sales,0,0.937,3,0,low,0.612,4,Employed
274,engineering,0,0.743,4,0,medium,0.736,3,Employed
190,management,1,0.593,4,0,low,0.916,10,Employed
265,support,0,0.978,3,0,medium,0.627,3,Employed
213,sales,0,0.465,4,0,medium,1,2,Employed
231,sales,1,0.365,2,0,medium,0.686,6,Employed
152,sales,0,0.913,4,0,high,0.967,2,Employed
157,support,0,0.534,3,0,medium,0.685,2,Employed
265,IT,0,0.795,4,0,low,0.567,2,Employed
72,temp,1,0.73,2,0,medium,0.669,3,Employed
173,marketing,0,0.489,4,0,medium,0.531,2,Employed
150,engineering,1,0.73,3,0,low,0.886,2,Employed
246,support,0,0.59,4,0,low,0.738,3,Employed
243,marketing,0,1,5,0,low,0.946,6,Left
182,support,0,0.949,5,0,medium,0.836,4,Employed
187,sales,1,0.73,2,0,medium,0.388,2,Employed
156,sales,0,1,2,0,medium,0.821,5,Employed
260,sales,0,0.85,6,0,low,0.119,4,Left
245,support,0,0.825,6,0,low,0.128,4,Left
185,finance,0,0.73,3,0,low,0.7,2,Employed
159,sales,0,0.55,4,0,low,0.77,3,Employed
135,finance,0,0.553,3,0,low,0.359,3,Employed
162,management,0,0.646,4,0,high,0.698,10,Employed
163,IT,1,0.73,3,0,low,0.517,3,Employed
272,sales,0,0.69,4,0,low,0.835,4,Employed
233,IT,0,0.915,3,0,medium,0.652,3,Employed
282,sales,0,0.957,6,0,low,0.162,4,Left
212,support,0,0.511,4,0,medium,0.616,4,Employed
306,support,0,0.856,6,0,low,0.136,4,Left
162,engineering,1,0.866,4,0,medium,0.722,3,Employed
210,sales,0,0.59,3,0,medium,0.555,2,Employed
177,sales,0,0.644,2,0,low,0.528,4,Employed
210,sales,1,0.694,4,0,high,0.693,2,Employed
191,"",0,0.947,4,0,low,0.669,2,Employed
249,engineering,0,0.799,6,0,medium,0.77,4,Left
160,sales,0,0.41,2,0,medium,0.346,6,Employed
268,IT,0,0.9,5,0,low,0.924,3,Employed
148,finance,0,0.783,4,0,medium,0.712,8,Employed
264,IT,0,0.83,5,0,medium,0.938,5,Left
196,engineering,0,0.869,4,1,medium,0.876,3,Employed
195,"",1,0.816,5,0,low,0.945,4,Employed
223,sales,0,0.721,4,0,medium,0.81,3,Employed
157,information_technology,0,0.892,4,0,low,0.673,2,Employed
190,support,0,0.552,3,0,low,0.546,3,Employed
171,sales,0,0.648,2,0,medium,0.41,3,Employed
155,engineering,0,0.518,4,0,low,0.831,4,Employed
143,information_technology,0,0.51,2,0,low,0.42,3,Left
149,sales,0,0.581,2,0,low,0.446,3,Left
265,support,0,0.528,4,0,low,0.127,6,Employed
209,support,0,0.677,4,0,medium,0.562,2,Employed
276,sales,0,0.73,4,0,low,0.144,4,Employed
253,information_technology,1,0.316,4,0,low,0.794,2,Employed
154,IT,1,0.538,3,0,medium,0.467,3,Employed
224,product,0,0.86,4,0,low,0.799,2,Employed
149,product,0,0.523,3,0,low,0.785,10,Employed
141,"",0,0.622,3,0,low,0.563,3,Employed
106,sales,0,0.381,6,0,medium,0.463,5,Employed
229,engineering,1,0.785,4,0,low,0.526,3,Employed
230,engineering,0,0.698,2,0,low,0.587,3,Employed
205,sales,1,0.575,3,0,low,0.172,6,Employed
286,sales,1,0.493,4,0,low,0.26,5,Employed
104,"",0,0.467,3,0,medium,0.565,2,Employed
204,sales,0,0.694,4,0,low,0.991,2,Employed
301,IT,0,0.839,6,0,medium,0.11,5,Left
282,product,0,0.922,4,0,medium,0.16,4,Employed
